CustomerID,Recency,Frequency,Monetary,Segment
14481.0,165,2,636.51,At Risk
14482.0,18,6,2068.15,VIP
14483.0,282,1,137.1,At Risk
14484.0,50,1,321.92,Regular
14485.0,39,1,165.75,Regular
14487.0,27,6,1196.33,Loyal
14488.0,68,1,1064.28,Regular
14489.0,207,1,463.38,At Risk
14491.0,175,2,340.93,At Risk
14493.0,7,5,2383.24,Loyal
14494.0,26,1,139.56,New
14495.0,51,2,123.8,Regular
14496.0,312,2,538.8100000000001,At Risk
14497.0,309,1,475.37,At Risk
14498.0,43,5,1957.32,Loyal
14499.0,26,3,815.32,New
14500.0,88,3,356.85,Regular
14501.0,184,2,251.21,At Risk
14502.0,20,11,2470.67,VIP
14503.0,3,6,3543.26,VIP
14504.0,47,4,673.26,Loyal
14505.0,17,8,5905.64,VIP
14506.0,17,5,2012.17,Loyal
14507.0,24,6,1383.18,Loyal
14508.0,22,2,276.42,New
14511.0,11,5,1314.81,Loyal
14512.0,188,2,275.28,At Risk
14513.0,101,3,455.59,At Risk
14514.0,61,3,1055.35,Regular
14515.0,18,6,2102.09,VIP
14517.0,33,2,330.45,Regular
14518.0,64,1,174.37,Regular
14520.0,2,2,270.6,New
14522.0,24,4,974.54,Loyal
14523.0,108,1,241.09,At Risk
14524.0,32,9,1867.68,Loyal
14525.0,20,9,4332.2,VIP
14527.0,3,55,8508.82,VIP
14528.0,37,1,364.22,Regular
14529.0,60,3,620.04,Regular
14530.0,26,6,2925.91,VIP
14532.0,236,4,932.85,Loyal
14533.0,25,7,1949.72,Loyal
14534.0,3,18,4447.05,VIP
14535.0,60,3,2864.19,Regular
14536.0,260,1,171.8,At Risk
14537.0,58,1,355.56,Regular
14538.0,65,2,388.25,Regular
14539.0,16,2,537.48,New
14540.0,10,3,996.26,New
14541.0,59,8,1461.65,Loyal
14542.0,186,1,103.25,At Risk
14543.0,29,16,3630.33,VIP
14544.0,24,2,2024.45,New
14546.0,5,5,2578.09,Loyal
14547.0,4,8,4007.54,VIP
14548.0,151,2,652.8,At Risk
14549.0,311,1,289.24,At Risk
14550.0,11,2,765.62,New
14551.0,18,2,186.23,New
14552.0,152,1,165.07,At Risk
14553.0,19,5,859.27,Loyal
14554.0,10,4,2381.04,Loyal
14555.0,57,2,324.14,Regular
14557.0,85,1,788.38,Regular
14560.0,7,22,2237.77,VIP
14561.0,76,3,1080.76,Regular
14562.0,4,18,5074.77,VIP
14565.0,96,4,3099.12,Loyal
14566.0,111,1,1432.0,At Risk
14567.0,57,2,1530.36,Regular
14569.0,1,1,227.39,New
14570.0,281,2,218.06,At Risk
14572.0,3,7,2832.84,VIP
14573.0,180,9,1653.42,Loyal
14576.0,372,1,35.400000000000006,At Risk
14577.0,13,4,859.71,Loyal
14578.0,3,1,168.63,New
14581.0,17,1,138.6,New
14582.0,41,1,114.11,Regular
14583.0,6,5,1052.55,Loyal
14584.0,169,4,1042.26,Loyal
14585.0,50,1,157.05,Regular
14586.0,277,1,237.36,At Risk
14587.0,19,9,1601.14,Loyal
14589.0,372,1,39.75,At Risk
14591.0,15,4,1447.14,Loyal
14592.0,35,3,570.46,Regular
14593.0,22,3,617.99,New
14594.0,7,2,379.83,New
14595.0,20,6,1740.6,Loyal
14597.0,11,2,883.15,New
14598.0,44,1,221.97,Regular
14600.0,306,1,393.33,At Risk
14601.0,11,1,213.96,New
14603.0,275,1,660.0,At Risk
14606.0,1,93,12156.65,VIP
14607.0,16,14,16569.5,VIP
14608.0,4,4,1785.15,Loyal
14609.0,72,4,601.56,Loyal
14616.0,243,3,406.08,At Risk
14618.0,9,3,553.44,New
14619.0,246,1,394.44,At Risk
14620.0,206,2,412.78,At Risk
14621.0,1,5,1788.36,Loyal
14622.0,185,1,320.58000000000004,At Risk
14623.0,32,5,889.25,Loyal
14624.0,57,2,225.85,Regular
14625.0,196,2,899.63,At Risk
14626.0,24,4,2791.27,Loyal
14628.0,91,2,671.96,At Risk
14629.0,4,2,959.01,New
14631.0,51,3,1006.98,Regular
14632.0,263,1,114.56,At Risk
14633.0,266,1,344.90000000000003,At Risk
14636.0,36,2,609.85,Regular
14638.0,51,1,443.6,Regular
14639.0,52,6,2984.49,VIP
14640.0,24,6,2125.08,VIP
14641.0,22,1,110.46,New
14642.0,59,1,96.12,Regular
14643.0,170,2,693.8100000000001,At Risk
14644.0,68,2,830.76,Regular
14645.0,157,2,597.09,At Risk
14646.0,2,73,280206.02,VIP
14647.0,201,1,243.22,At Risk
14649.0,5,4,1417.29,Loyal
14651.0,67,2,654.6,Regular
14652.0,77,1,114.18,Regular
14653.0,1,7,1947.55,Loyal
14655.0,8,4,1932.23,Loyal
14656.0,169,2,291.05,At Risk
14657.0,18,4,848.22,Loyal
14658.0,5,2,247.15,New
14659.0,9,9,2529.93,VIP
14660.0,87,2,285.74,Regular
14661.0,27,1,107.95,New
14662.0,29,4,771.17,Loyal
14664.0,20,2,637.89,New
14665.0,61,5,1835.7,Loyal
14666.0,24,1,195.25,New
14667.0,11,25,9241.2,VIP
14669.0,242,3,1269.99,At Risk
14670.0,280,2,411.53,At Risk
14672.0,235,2,765.55,At Risk
14673.0,3,5,1736.4,Loyal
14675.0,16,1,604.75,New
14676.0,31,6,2548.24,VIP
14680.0,25,16,28754.11,VIP
14681.0,71,3,498.95,Regular
14682.0,188,2,52.0,At Risk
14684.0,26,5,1236.28,Loyal
14687.0,107,1,628.38,At Risk
14688.0,8,21,5630.87,VIP
14689.0,209,1,112.8,At Risk
14690.0,44,2,371.7,Regular
14691.0,31,5,2114.33,Loyal
14692.0,137,4,591.55,Loyal
14693.0,265,1,172.9,At Risk
14696.0,4,7,2078.95,VIP
14697.0,218,2,188.61,At Risk
14698.0,2,5,1250.76,Loyal
14699.0,214,1,109.13,At Risk
14700.0,32,3,2235.3,Regular
14701.0,11,9,2549.37,VIP
14702.0,1,17,3292.14,VIP
14703.0,15,1,318.17,New
14704.0,11,9,1546.91,Loyal
14705.0,199,1,179.0,At Risk
14708.0,3,3,1126.37,New
14709.0,15,13,4921.04,VIP
14710.0,14,4,606.13,Loyal
14711.0,10,11,2868.8,VIP
14712.0,29,3,917.07,New
14713.0,9,11,2666.36,VIP
14714.0,24,1,160.19,New
14715.0,25,4,867.38,Loyal
14716.0,43,2,329.68,Regular
14719.0,2,5,1602.13,Loyal
14720.0,6,3,663.81,New
14722.0,147,1,187.92,At Risk
14723.0,10,6,1158.3,Loyal
14725.0,25,1,718.08,New
14727.0,274,1,268.58,At Risk
14729.0,374,1,313.49,At Risk
14730.0,1,8,2005.06,VIP
14731.0,47,3,380.02,Regular
14732.0,8,8,2702.49,VIP
14733.0,16,12,9585.91,VIP
14735.0,4,32,6065.69,VIP
14737.0,4,3,1164.55,New
14738.0,43,7,1314.45,Loyal
14739.0,4,7,3902.28,VIP
14740.0,197,3,1448.21,At Risk
14741.0,12,6,1400.34,Loyal
14744.0,16,7,1099.98,Loyal
14745.0,113,5,1220.26,Loyal
14747.0,249,1,328.2,At Risk
14748.0,29,5,1415.75,Loyal
14752.0,44,1,389.64,Regular
14753.0,87,1,563.15,Regular
14754.0,45,2,638.05,Regular
14755.0,10,11,5010.28,VIP
14756.0,15,1,738.96,New
14757.0,75,1,420.5,Regular
14758.0,145,4,1484.06,Loyal
14759.0,5,3,1625.97,New
14760.0,297,1,89.2,At Risk
14761.0,59,2,255.9,Regular
14762.0,264,1,300.52,At Risk
14764.0,47,1,278.3,Regular
14765.0,29,3,254.11,New
14766.0,8,6,2473.37,VIP
14768.0,17,2,192.6,New
14769.0,3,8,10674.75,VIP
14770.0,232,2,876.42,At Risk
14772.0,112,1,139.26,At Risk
14775.0,58,3,1011.9,Regular
14776.0,51,11,2538.3,VIP
14778.0,127,2,730.86,At Risk
14779.0,281,3,386.15,At Risk
14780.0,55,2,447.68,Regular
14782.0,320,1,200.1,At Risk
14784.0,26,2,289.99,New
14785.0,10,2,77.4,New
14788.0,7,2,679.4399999999999,New
14789.0,29,1,197.64,New
14790.0,17,4,745.06,Loyal
14792.0,64,1,6.2,Regular
14793.0,21,1,228.99,New
14794.0,3,7,1319.91,Loyal
14795.0,166,1,131.45000000000002,At Risk
14796.0,1,17,8022.49,VIP
14798.0,53,3,173.74,Regular
14799.0,51,1,157.7,Regular
14800.0,48,12,4339.74,VIP
14801.0,61,1,193.14,Regular
14803.0,162,3,845.55,At Risk
14804.0,9,1,353.27,New
14805.0,15,4,554.65,Loyal
14806.0,75,1,193.39,Regular
14808.0,40,8,2741.17,VIP
14810.0,41,11,2087.88,VIP
14813.0,370,2,155.43,At Risk
14815.0,37,2,778.5,Regular
14816.0,197,1,271.85,At Risk
14817.0,200,2,1110.34,At Risk
14818.0,74,3,657.8,Regular
14819.0,64,2,272.07,Regular
14820.0,21,4,507.29,Loyal
14821.0,367,1,48.8,At Risk
14823.0,180,3,321.43,At Risk
14824.0,10,4,1127.71,Loyal
14825.0,4,12,2226.91,VIP
14828.0,197,3,2139.76,At Risk
14829.0,29,4,697.55,Loyal
14830.0,53,1,197.13,Regular
14834.0,18,6,1720.3,Loyal
14836.0,10,3,102.45,New
14837.0,90,4,1649.5,Loyal
14840.0,268,1,62.85,At Risk
14841.0,53,6,3295.76,VIP
14842.0,44,4,2824.69,Loyal
14844.0,64,4,3189.81,Loyal
14847.0,149,1,309.4,At Risk
14849.0,22,25,7930.54,VIP
14850.0,312,1,325.75,At Risk
14851.0,23,2,511.35,New
14852.0,58,6,2836.69,VIP
14853.0,24,2,475.8,New
14854.0,78,7,2759.83,VIP
14855.0,119,2,645.65,At Risk
14856.0,36,3,1311.38,Regular
14857.0,60,2,1173.12,Regular
14859.0,13,4,1353.74,Loyal
14860.0,19,1,170.32,New
14861.0,52,1,125.79,Regular
14862.0,26,2,841.1999999999999,New
14863.0,29,1,266.76,New
14865.0,7,2,52.2,New
14866.0,11,12,14389.9,VIP
14867.0,186,3,710.28,At Risk
14868.0,3,8,2953.59,VIP
14869.0,9,2,725.7,New
14870.0,262,1,327.25,At Risk
14871.0,3,4,522.38,Loyal
14873.0,210,1,519.68,At Risk
14875.0,108,2,1465.3200000000002,At Risk
14878.0,13,9,1485.54,Loyal
14880.0,77,3,706.19,Regular
14881.0,20,1,255.4,New
14882.0,27,2,589.7,New
14883.0,19,6,761.59,Loyal
14885.0,132,1,765.3199999999999,At Risk
14886.0,253,1,364.8,At Risk
14887.0,79,1,1862.0,Regular
14888.0,207,1,369.2,At Risk
14889.0,336,1,135.9,At Risk
14890.0,254,1,125.65,At Risk
14891.0,148,2,554.38,At Risk
14893.0,10,2,1237.85,New
14894.0,85,1,655.75,Regular
14895.0,8,20,11138.71,VIP
14896.0,205,2,468.77,At Risk
14897.0,8,4,1366.38,Loyal
14898.0,23,6,1303.52,Loyal
14901.0,11,9,1421.29,Loyal
14902.0,26,1,332.66,New
14903.0,21,5,2810.63,Loyal
14904.0,2,2,1025.44,New
14905.0,158,2,616.15,At Risk
14907.0,3,7,3501.1,VIP
14908.0,74,1,277.8,Regular
14910.0,3,4,434.35,Loyal
14911.0,1,201,143825.06,VIP
14912.0,17,2,867.85,New
14913.0,36,4,1227.43,Loyal
14915.0,91,2,307.48,At Risk
14916.0,71,4,1268.98,Loyal
14918.0,116,2,1610.15,At Risk
14920.0,213,2,977.77,At Risk
14921.0,30,2,1316.07,New
14923.0,51,1,749.1,Regular
14924.0,246,1,310.05,At Risk
14929.0,32,1,223.88,Regular
14930.0,109,3,2372.86,At Risk
14931.0,5,5,1257.68,Loyal
14932.0,366,1,363.53,At Risk
14934.0,82,2,1890.94,Regular
14935.0,297,1,1784.71,At Risk
14936.0,34,8,8137.02,VIP
14937.0,57,3,1621.88,Regular
14944.0,30,12,5900.25,VIP
14946.0,14,1,100.9,New
14947.0,72,2,290.82,Regular
14948.0,23,6,1101.97,Loyal
14950.0,19,1,371.2,New
14951.0,79,1,311.69,Regular
14952.0,60,11,8099.49,VIP
14953.0,25,1,289.82,New
14954.0,12,1,336.17,New
14957.0,253,1,58.49,At Risk
14958.0,147,3,499.68,At Risk
14959.0,64,4,695.42,Loyal
14960.0,8,2,221.27,New
14961.0,11,9,7044.68,VIP
14962.0,271,1,126.7,At Risk
14963.0,10,5,1487.8,Loyal
14964.0,247,1,206.21,At Risk
14965.0,96,2,599.0,At Risk
14966.0,15,1,191.32,New
14967.0,50,1,463.8,Regular
14968.0,30,1,147.59,New
14970.0,68,4,1592.06,Loyal
14971.0,35,3,1116.57,Regular
14972.0,128,1,114.77,At Risk
14973.0,107,3,1314.45,At Risk
14974.0,37,1,114.39,Regular
14975.0,57,1,279.94,Regular
14976.0,57,7,790.86,Loyal
14978.0,72,5,1931.42,Loyal
14981.0,246,1,102.12,At Risk
14984.0,19,2,213.27,New
14985.0,198,2,296.75,At Risk
14987.0,16,2,326.4,New
14988.0,212,1,334.54,At Risk
14995.0,39,2,233.23,Regular
14997.0,46,3,546.1999999999999,Regular
14998.0,170,2,429.87,At Risk
15000.0,48,1,490.52,Regular
15002.0,116,4,1641.76,Loyal
15004.0,147,1,1246.32,At Risk
15005.0,16,28,6316.57,VIP
15006.0,51,1,502.09,Regular
15007.0,159,1,156.91,At Risk
15009.0,12,3,1261.78,New
15010.0,36,1,308.94,Regular
15012.0,54,2,423.04,Regular
15014.0,43,2,260.17,Regular
15016.0,173,1,170.04,At Risk
15017.0,34,1,125.58,Regular
15018.0,39,3,496.21,Regular
15019.0,267,1,266.0,At Risk
15021.0,9,9,1914.82,Loyal
15022.0,12,4,905.04,Loyal
15023.0,3,11,6802.76,VIP
15024.0,10,10,1661.33,Loyal
15025.0,33,1,377.01,Regular
15026.0,80,3,469.0,Regular
15027.0,31,4,1066.15,Loyal
15028.0,8,4,627.13,Loyal
15030.0,72,2,518.28,Regular
15031.0,4,4,668.14,Loyal
15032.0,256,3,4959.1,At Risk
15033.0,5,10,2586.67,VIP
15034.0,16,8,4308.61,VIP
15035.0,90,1,252.73,Regular
15036.0,72,3,465.55,Regular
15038.0,59,6,705.49,Loyal
15039.0,10,47,19914.44,VIP
15041.0,170,1,180.35,At Risk
15042.0,199,1,135.93,At Risk
15043.0,31,1,537.0,Regular
15044.0,19,17,7700.23,VIP
15045.0,152,2,735.66,At Risk
15046.0,9,15,5213.77,VIP
15047.0,270,1,343.62,At Risk
15048.0,65,4,384.05,Loyal
15049.0,274,1,121.17000000000002,At Risk
15050.0,25,3,1782.09,New
15051.0,23,3,1391.61,New
15052.0,319,1,215.78,At Risk
15053.0,5,3,697.79,New
15054.0,12,2,302.1,New
15057.0,275,2,1489.5,At Risk
15058.0,25,11,2124.99,VIP
15059.0,41,9,1337.72,Loyal
15060.0,8,4,303.09,Loyal
15061.0,4,48,54534.14,VIP
15062.0,71,4,987.86,Loyal
15063.0,213,1,370.8,At Risk
15065.0,38,4,3158.13,Loyal
15066.0,53,1,893.59,Regular
15067.0,78,3,1744.76,Regular
15068.0,46,2,553.36,Regular
15069.0,179,1,1109.53,At Risk
15070.0,373,1,106.2,At Risk
15071.0,94,2,982.07,At Risk
15073.0,10,3,1043.41,New
15074.0,105,1,748.87,At Risk
15075.0,78,1,773.03,Regular
15076.0,173,1,880.85,At Risk
15078.0,7,32,9743.11,VIP
15079.0,213,4,895.61,Loyal
15081.0,22,5,504.8,Loyal
15083.0,257,1,88.2,At Risk
15087.0,282,1,306.94,At Risk
15088.0,21,2,1160.07,New
15089.0,10,6,2420.84,VIP
15090.0,308,1,381.32,At Risk
15091.0,68,1,480.71,Regular
15092.0,215,2,457.81,At Risk
15093.0,18,6,4597.02,VIP
15095.0,104,4,1370.6,Loyal
15096.0,43,1,219.39,Regular
15097.0,4,1,248.08,New
15098.0,182,3,39916.5,At Risk
15099.0,84,1,410.48,Regular
15100.0,334,3,876.0,At Risk
15101.0,9,2,317.53,New
15103.0,31,2,703.36,Regular
15104.0,197,2,1027.44,At Risk
15105.0,18,7,2298.93,VIP
15106.0,18,5,1422.52,Loyal
15107.0,311,6,319.5,Loyal
15108.0,142,4,1300.25,Loyal
15109.0,246,1,484.95,At Risk
15110.0,24,4,996.1,Loyal
15111.0,29,3,1567.48,New
15113.0,10,3,3609.33,New
15114.0,30,10,2760.56,VIP
15115.0,18,1,340.11,New
15116.0,18,4,1352.75,Loyal
15117.0,15,5,1551.78,Loyal
15118.0,134,1,244.8,At Risk
15119.0,246,1,266.4,At Risk
15120.0,134,1,358.82,At Risk
15121.0,50,2,457.72,Regular
15122.0,114,3,1633.78,At Risk
15123.0,7,2,2199.31,New
15124.0,23,2,184.19,New
15125.0,25,15,11528.48,VIP
15127.0,66,1,406.53,Regular
15128.0,60,4,1471.0,Loyal
15129.0,50,11,3447.4,VIP
15130.0,170,1,330.11,At Risk
15132.0,18,5,977.93,Loyal
15133.0,128,3,982.42,At Risk
15134.0,15,8,1387.99,Loyal
15135.0,239,1,139.05,At Risk
15136.0,3,4,1286.7,Loyal
15139.0,240,2,178.96,At Risk
15140.0,52,7,2354.25,VIP
15142.0,46,1,498.74,Regular
15143.0,226,1,259.45,At Risk
15144.0,8,17,6580.44,VIP
15145.0,4,4,1194.73,Loyal
15146.0,165,2,1327.16,At Risk
15147.0,240,1,623.5,At Risk
15148.0,11,1,301.29,New
15149.0,134,1,520.8000000000001,At Risk
15150.0,17,10,5314.47,VIP
15152.0,10,13,4745.69,VIP
15153.0,31,1,329.25,Regular
15154.0,75,1,296.42,Regular
15156.0,1,3,961.49,New
15157.0,4,3,1936.07,New
15158.0,45,1,401.4,Regular
15159.0,2,30,18641.01,VIP
15160.0,357,1,158.16,At Risk
15163.0,18,2,304.47,New
15164.0,69,3,843.05,Regular
15165.0,373,1,487.75,At Risk
15167.0,321,1,163.0,At Risk
15168.0,26,1,106.56,New
15171.0,331,1,1289.5,At Risk
15172.0,9,5,1624.05,Loyal
15174.0,323,1,135.75,At Risk
15175.0,72,1,224.14,Regular
15178.0,260,1,40.5,At Risk
15179.0,18,5,2206.95,Loyal
15180.0,367,1,87.5,At Risk
15181.0,66,3,689.4799999999999,Regular
15182.0,154,2,622.85,At Risk
15184.0,29,2,406.76,New
15185.0,70,1,310.62,Regular
15186.0,14,2,411.41,New
15187.0,2,16,4777.18,VIP
15189.0,1,41,16225.39,VIP
15192.0,120,3,1044.32,At Risk
15193.0,61,1,499.32,Regular
15194.0,3,15,7616.53,VIP
15195.0,3,1,3861.0,New
15197.0,11,3,1079.61,New
15198.0,92,2,193.64,At Risk
15199.0,59,4,1268.7,Loyal
15201.0,87,5,1236.54,Loyal
15203.0,26,6,1827.8,Loyal
15204.0,357,1,316.58,At Risk
15205.0,85,2,653.24,Regular
15206.0,10,4,420.3,Loyal
15208.0,1,5,870.12,Loyal
15210.0,225,1,331.18,At Risk
15211.0,60,2,894.4100000000001,Regular
15212.0,241,1,101.8,At Risk
15213.0,319,2,328.35,At Risk
15214.0,2,8,1661.44,Loyal
15215.0,47,3,734.94,Regular
15216.0,88,1,96.6,Regular
15218.0,11,11,5756.89,VIP
15219.0,176,1,305.75,At Risk
15220.0,52,6,1778.96,Loyal
15221.0,366,1,403.25,At Risk
15222.0,319,1,585.0,At Risk
15223.0,226,2,755.75,At Risk
15224.0,358,2,322.08,At Risk
15225.0,234,1,409.4,At Risk
15226.0,311,1,154.41,At Risk
15227.0,37,5,1219.4,Loyal
15228.0,66,4,3386.71,Loyal
15230.0,239,2,429.6,At Risk
15232.0,113,2,612.06,At Risk
15234.0,277,1,197.0,At Risk
15235.0,218,12,2247.51,VIP
15236.0,299,1,321.05,At Risk
15237.0,2,4,1412.32,Loyal
15238.0,29,3,1071.99,New
15239.0,10,2,780.59,New
15240.0,45,5,1706.57,Loyal
15241.0,67,8,1756.44,Loyal
15243.0,74,1,316.68,Regular
15244.0,65,2,631.57,Regular
15245.0,134,3,2515.84,At Risk
15246.0,238,2,514.15,At Risk
15247.0,122,1,356.0,At Risk
15249.0,32,13,6688.46,VIP
15251.0,9,11,10484.99,VIP
15252.0,36,2,740.78,Regular
15253.0,16,5,918.2,Loyal
15254.0,127,1,300.36,At Risk
15255.0,67,1,890.85,Regular
15256.0,149,1,98.45,At Risk
15257.0,283,1,317.15,At Risk
15258.0,169,2,623.16,At Risk
15260.0,100,7,1810.77,Loyal
15261.0,135,1,254.82,At Risk
15262.0,324,1,178.95000000000002,At Risk
15263.0,107,1,156.51,At Risk
15264.0,64,1,393.74,Regular
15265.0,151,2,1506.12,At Risk
15266.0,338,1,119.3,At Risk
15267.0,22,5,1717.36,Loyal
15269.0,24,1,408.8,New
15270.0,16,7,2379.49,VIP
15271.0,7,15,2507.07,VIP
15272.0,57,2,721.94,Regular
15274.0,4,2,716.57,New
15275.0,38,1,615.14,Regular
15276.0,66,1,135.31,Regular
15277.0,47,1,255.9,Regular
15279.0,355,1,290.51,At Risk
15280.0,172,1,113.12,At Risk
15281.0,59,9,2332.15,VIP
15286.0,50,1,240.55,Regular
15287.0,22,2,486.69,New
15288.0,43,5,2306.52,Loyal
15289.0,29,3,939.78,New
15290.0,5,18,7943.22,VIP
15291.0,26,15,4668.3,VIP
15292.0,201,1,180.94,At Risk
15296.0,51,6,3672.86,VIP
15297.0,10,3,641.94,New
15298.0,2,12,4799.9,VIP
15299.0,67,7,4507.01,VIP
15300.0,64,1,496.44,Regular
15301.0,51,12,5070.35,VIP
15303.0,290,1,574.02,At Risk
15304.0,61,8,694.4000000000001,Loyal
15306.0,64,3,1174.35,Regular
15307.0,96,1,205.3,At Risk
15308.0,274,1,310.47,At Risk
15311.0,1,91,60767.9,VIP
15312.0,75,4,924.85,Loyal
15313.0,110,1,52.0,At Risk
15314.0,199,1,327.97,At Risk
15315.0,64,2,570.5,Regular
15316.0,327,1,165.0,At Risk
15318.0,4,1,312.62,New
15319.0,284,1,204.5,At Risk
15320.0,44,1,267.13,Regular
15321.0,71,3,2748.31,Regular
15322.0,86,1,679.68,Regular
15325.0,104,1,162.29,At Risk
15326.0,334,1,311.71,At Risk
15327.0,53,1,208.75,Regular
15329.0,39,3,1049.7,Regular
15330.0,32,2,714.96,Regular
15332.0,366,4,1661.06,Loyal
15333.0,208,1,1028.56,At Risk
15334.0,157,3,351.67,At Risk
15335.0,54,1,173.97,Regular
15339.0,66,2,574.07,Regular
15341.0,81,1,2020.52,Regular
15342.0,130,1,406.09,At Risk
15343.0,87,1,364.5,Regular
15344.0,1,3,563.94,New
15345.0,46,1,393.54,Regular
15346.0,333,1,252.42,At Risk
15347.0,366,1,201.6,At Risk
15348.0,72,1,158.04,Regular
15349.0,158,2,473.81,At Risk
15350.0,373,1,115.65,At Risk
15351.0,12,7,1960.11,Loyal
15353.0,255,2,777.02,At Risk
15355.0,29,2,277.05,New
15356.0,31,10,2766.5,VIP
15358.0,5,22,8347.2,VIP
15360.0,40,1,427.93,Regular
15361.0,362,1,418.92,At Risk
15363.0,373,1,326.0,At Risk
15364.0,96,2,913.19,At Risk
15365.0,26,7,2314.32,VIP
15366.0,75,2,602.51,Regular
15367.0,57,4,1877.59,Loyal
15368.0,21,1,446.94000000000005,New
15370.0,41,7,2386.05,VIP
15372.0,137,1,2007.4,At Risk
15373.0,8,12,2415.91,VIP
15374.0,129,1,168.0,At Risk
15376.0,40,3,1233.36,Regular
15379.0,169,7,3703.29,VIP
15380.0,9,5,1690.2600000000002,Loyal
15381.0,214,2,596.85,At Risk
15382.0,15,6,5955.71,VIP
15384.0,170,2,642.41,At Risk
15385.0,40,1,316.88,Regular
15386.0,186,1,394.14,At Risk
15388.0,270,1,140.54,At Risk
15389.0,172,1,500.0,At Risk
15392.0,5,4,1535.53,Loyal
15393.0,16,2,231.86,New
15394.0,10,4,2183.54,Loyal
15395.0,326,1,107.45,At Risk
15396.0,113,1,288.18,At Risk
15397.0,290,1,94.0,At Risk
15398.0,16,2,1345.53,New
15399.0,1,3,815.77,New
15400.0,92,5,716.2,Loyal
15402.0,149,2,626.77,At Risk
15405.0,189,1,349.1,At Risk
15406.0,31,2,510.71,Regular
15407.0,34,4,1056.44,Loyal
15408.0,264,1,267.18,At Risk
15410.0,84,8,3450.84,VIP
15411.0,26,4,1358.88,Loyal
15412.0,171,1,190.53,At Risk
15414.0,10,3,774.9000000000001,New
15415.0,313,1,572.8100000000001,At Risk
15416.0,65,4,3984.32,Loyal
15417.0,85,1,508.8,Regular
15419.0,25,1,135.86,New
15421.0,59,4,950.36,Loyal
15422.0,323,2,97.7,At Risk
15423.0,38,1,43.5,Regular
15424.0,254,2,383.34,At Risk
15426.0,19,5,1447.39,Loyal
15427.0,33,3,1483.14,Regular
15428.0,15,1,93.78,New
15429.0,27,2,397.35,New
15432.0,23,1,171.19,New
15433.0,214,2,533.3,At Risk
15434.0,8,5,1041.48,Loyal
15435.0,22,1,149.29,New
15436.0,12,3,1122.53,New
15437.0,262,1,200.16,At Risk
15438.0,131,1,156.57999999999998,At Risk
15440.0,55,3,383.68,Regular
15442.0,249,1,594.0,At Risk
15443.0,2,7,3236.91,VIP
15444.0,9,2,1418.26,New
15445.0,264,1,113.5,At Risk
15447.0,331,1,155.17,At Risk
15448.0,313,1,494.64,At Risk
15449.0,26,3,974.52,New
15450.0,30,1,429.84,New
15452.0,30,3,538.73,New
15453.0,2,7,1388.37,Loyal
15454.0,362,1,179.1,At Risk
15456.0,283,3,447.22,At Risk
15457.0,262,1,237.07,At Risk
15458.0,25,1,161.64,New
15460.0,354,1,216.76,At Risk
15462.0,94,3,234.6,At Risk
15463.0,29,1,126.14,New
15464.0,338,1,1048.85,At Risk
15465.0,20,18,7354.62,VIP
15466.0,85,1,334.53,Regular
15467.0,9,3,524.88,New
15468.0,51,2,467.51,Regular
15469.0,50,2,538.55,Regular
15471.0,2,1,469.48,New
15472.0,113,1,371.56,At Risk
15473.0,14,7,1771.2,Loyal
15475.0,77,1,454.11,Regular
15478.0,40,2,1441.42,Regular
15480.0,116,1,905.5,At Risk
15482.0,16,12,11054.96,VIP
15483.0,161,4,233.81,Loyal
15484.0,1,4,3594.31,Loyal
15485.0,30,3,2575.0,New
15488.0,93,1,91.32,At Risk
15489.0,23,3,1134.28,New
15491.0,95,6,3100.09,VIP
15492.0,28,2,659.4599999999999,New
15493.0,33,5,2001.8,Loyal
15494.0,21,2,1299.23,New
15497.0,18,2,1262.2,New
15498.0,3,27,13316.4,VIP
15500.0,8,4,1131.56,Loyal
15502.0,16,12,10384.93,VIP
15503.0,363,1,147.09,At Risk
15504.0,81,1,52.83,Regular
15505.0,53,5,3610.96,Loyal
15506.0,23,3,979.26,New
15507.0,172,1,492.36,At Risk
15508.0,189,6,1000.27,Loyal
15510.0,331,1,250.0,At Risk
15511.0,12,5,909.23,Loyal
15512.0,156,2,121.0,At Risk
15513.0,33,19,14758.22,VIP
15514.0,12,11,4139.46,VIP
15516.0,45,3,62.43,Regular
15517.0,233,1,267.03,At Risk
15518.0,64,8,1942.45,Loyal
15520.0,2,1,343.5,New
15521.0,40,8,3000.2,VIP
15522.0,33,2,398.84,Regular
15523.0,84,1,412.0100000000001,Regular
15524.0,25,1,440.0,New
15525.0,2,3,825.92,New
15526.0,33,2,148.44,Regular
15527.0,19,8,2429.78,VIP
15528.0,254,1,229.33,At Risk
15529.0,23,11,3995.23,VIP
15530.0,22,4,1502.35,Loyal
15531.0,8,2,2007.44,New
15532.0,25,4,1580.93,Loyal
15533.0,19,3,807.57,New
15535.0,173,4,536.4,Loyal
15537.0,163,1,110.92,At Risk
15539.0,7,1,538.46,New
15540.0,11,1,213.3,New
15541.0,114,1,85.13000000000001,At Risk
15543.0,288,1,127.86,At Risk
15544.0,9,9,3546.71,VIP
15545.0,54,2,292.72,Regular
15547.0,7,14,4954.84,VIP
15549.0,77,3,1693.26,Regular
15550.0,4,4,575.63,Loyal
15551.0,37,1,436.06,Regular
